發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序,車種,天候,光線,道路類別,速限,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,X,Y,Unnamed: 0
110,4,22,3,30,2,05中正區,中正區中華路1段77號,0,0.0,3,2,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,5.0,5.0,2.0,13.0,1,30.0,2.0,9.0,1.0,1.0,7.0,14.0,1.0,10.0,2.0,13.0,,44.0,23.0,1.0,21.0,8.0,121.507606,25.03904934,
110,4,22,3,30,2,05中正區,中正區中華路1段77號,0,0.0,3,3,H02,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,5.0,5.0,2.0,13.0,2,25.0,2.0,9.0,1.0,1.0,7.0,21.0,8.0,20.0,10.0,16.0,,67.0,23.0,1.0,21.0,8.0,121.507606,25.03904934,
110,4,22,3,30,2,05中正區,中正區中華路1段77號,0,0.0,3,4,H02,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,5.0,5.0,2.0,13.0,1,2.0,2.0,9.0,1.0,1.0,7.0,21.0,8.0,20.0,10.0,16.0,,67.0,23.0,1.0,21.0,8.0,121.507606,25.03904934,
110,5,7,14,23,2,05中正區,中正區中華路1段59號,0,0.0,1,1,B03,8.0,1.0,8.0,50,15.0,22.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,16.0,1,23.0,3.0,10.0,3.0,4.0,7.0,6.0,1.0,8.0,2.0,6.0,,9.0,9.0,1.0,22.0,9.0,121.5082172,25.04120814,
110,5,7,14,23,2,05中正區,中正區中華路1段59號,0,0.0,1,2,A02,8.0,1.0,8.0,50,15.0,22.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,16.0,1,55.0,3.0,10.0,3.0,4.0,7.0,1.0,1.0,2.0,2.0,8.0,,19.0,9.0,1.0,22.0,9.0,121.5082172,25.04120814,
110,5,7,14,23,2,05中正區,中正區中華路1段59號,0,0.0,1,3,H02,8.0,1.0,8.0,50,15.0,22.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,16.0,2,52.0,2.0,9.0,4.0,5.0,7.0,20.0,8.0,20.0,10.0,16.0,,67.0,9.0,1.0,22.0,9.0,121.5082172,25.04120814,
110,5,13,14,35,2,05中正區,中正區中華路1段29-4號,0,0.0,3,1,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,1,34.0,4.0,11.0,3.0,4.0,7.0,7.0,1.0,5.0,11.0,15.0,,7.0,7.0,2.0,22.0,9.0,121.5095166,25.04579813,
110,5,13,14,35,2,05中正區,中正區中華路1段29-4號,0,0.0,3,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,2,54.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,14.0,,44.0,7.0,1.0,22.0,9.0,121.5095166,25.04579813,
110,5,13,14,35,2,05中正區,中正區中華路1段29-4號,0,0.0,3,3,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,1,36.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,,44.0,7.0,1.0,22.0,9.0,121.5095166,25.04579813,
110,5,13,14,35,2,05中正區,中正區中華路1段29-4號,0,0.0,3,4,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,2,36.0,2.0,9.0,4.0,5.0,7.0,20.0,8.0,20.0,10.0,16.0,,67.0,7.0,1.0,22.0,9.0,121.5095166,25.04579813,
110,6,14,19,5,2,05中正區,中正區中華路1段55號,0,0.0,2,1,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,17.0,1,44.0,3.0,10.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,15.0,,42.0,42.0,1.0,22.0,9.0,121.508674,25.04274569,
110,6,14,19,5,2,05中正區,中正區中華路1段55號,0,0.0,2,2,B03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,17.0,1,55.0,3.0,10.0,1.0,1.0,7.0,12.0,1.0,8.0,2.0,6.0,,44.0,42.0,1.0,22.0,9.0,121.508674,25.04274569,
110,6,14,19,5,2,05中正區,中正區中華路1段55號,0,0.0,2,3,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,17.0,1,31.0,2.0,9.0,1.0,1.0,7.0,15.0,1.0,10.0,2.0,15.0,,42.0,42.0,1.0,22.0,9.0,121.508674,25.04274569,
110,6,14,19,5,2,05中正區,中正區中華路1段55號,0,0.0,2,4,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,17.0,1,44.0,2.0,9.0,1.0,1.0,7.0,15.0,1.0,9.0,2.0,14.0,,44.0,42.0,1.0,22.0,9.0,121.508674,25.04274569,
110,7,26,8,25,2,05中正區,中正區中華路1段11號,0,0.0,2,1,C04,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,5.0,2.0,15.0,1,32.0,2.0,9.0,1.0,1.0,7.0,9.0,6.0,10.0,2.0,11.0,,25.0,25.0,1.0,22.0,9.0,121.509869,25.04696894,
110,7,26,8,25,2,05中正區,中正區中華路1段11號,0,0.0,2,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,5.0,2.0,15.0,1,61.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,,44.0,25.0,1.0,22.0,9.0,121.509869,25.04696894,
110,8,6,18,50,2,05中正區,中正區中華路1段3號,0,0.0,1,1,C04,6.0,3.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,5.0,1.0,12.0,2,35.0,2.0,9.0,1.0,1.0,7.0,7.0,1.0,10.0,2.0,14.0,,7.0,7.0,1.0,22.0,9.0,121.5100068,25.04708185,
110,8,6,18,50,2,05中正區,中正區中華路1段3號,0,0.0,1,2,A02,6.0,3.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,5.0,1.0,12.0,2,52.0,3.0,10.0,1.0,1.0,7.0,9.0,1.0,2.0,2.0,5.0,,44.0,7.0,1.0,22.0,9.0,121.5100068,25.04708185,
110,9,8,8,40,2,05中正區,中正區中華路1段81巷,0,0.0,1,1,B03,8.0,1.0,5.0,50,14.0,20.0,4.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,3.0,5.0,2.0,16.0,2,58.0,3.0,10.0,1.0,1.0,7.0,6.0,1.0,8.0,1.0,1.0,,9.0,9.0,1.0,22.0,9.0,121.5075511,25.03866577,
110,9,8,8,40,2,05中正區,中正區中華路1段81巷,0,0.0,1,2,F01,8.0,1.0,5.0,50,14.0,20.0,4.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,3.0,5.0,2.0,16.0,2,39.0,2.0,8.0,4.0,5.0,7.0,9.0,8.0,20.0,1.0,16.0,,44.0,9.0,1.0,22.0,9.0,121.5075511,25.03866577,
110,9,28,11,45,2,05中正區,中正區中華路1段53號,0,0.0,1,1,B12,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,16.0,1,63.0,3.0,10.0,1.0,1.0,7.0,6.0,1.0,8.0,2.0,4.0,,6.0,6.0,1.0,22.0,9.0,121.5088155,25.04310942,
110,9,28,11,45,2,05中正區,中正區中華路1段53號,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,16.0,1,28.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,,14.0,6.0,1.0,22.0,9.0,121.5088155,25.04310942,
110,10,5,20,7,2,05中正區,中正區中華路1段41號,0,0.0,2,1,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,1.0,13.0,1,21.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,1.0,11.0,,23.0,23.0,1.0,22.0,9.0,121.5092522,25.04487709,
110,10,5,20,7,2,05中正區,中正區中華路1段41號,0,0.0,2,2,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,1.0,13.0,1,21.0,2.0,9.0,1.0,1.0,7.0,14.0,1.0,10.0,1.0,13.0,,44.0,23.0,1.0,22.0,9.0,121.5092522,25.04487709,
110,10,5,20,7,2,05中正區,中正區中華路1段41號,0,0.0,2,3,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,1.0,13.0,1,22.0,3.0,10.0,1.0,1.0,7.0,14.0,1.0,10.0,1.0,13.0,,44.0,23.0,1.0,22.0,9.0,121.5092522,25.04487709,
110,10,5,20,7,2,05中正區,中正區中華路1段41號,0,0.0,2,4,B03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,1.0,13.0,1,48.0,3.0,10.0,1.0,1.0,7.0,14.0,1.0,8.0,1.0,3.0,,44.0,23.0,1.0,22.0,9.0,121.5092522,25.04487709,
110,12,5,14,3,2,05中正區,中正區中華路1段47號,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,1.0,12.0,1,24.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,,23.0,23.0,1.0,22.0,9.0,121.5092067,25.04455287,
110,12,5,14,3,2,05中正區,中正區中華路1段47號,0,0.0,1,2,B02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,1.0,12.0,2,52.0,3.0,10.0,1.0,1.0,7.0,15.0,1.0,8.0,2.0,4.0,,38.0,23.0,1.0,22.0,9.0,121.5092067,25.04455287,
110,12,26,3,6,2,05中正區,中正區中華路1段59號,0,0.0,1,1,C03,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,18.0,1,29.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,14.0,,43.0,43.0,1.0,22.0,9.0,121.5082283,25.04114878,
110,12,26,3,6,2,05中正區,中正區中華路1段59號,0,0.0,1,2,,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,18.0,3,,,,,,,,,,,,,67.0,43.0,1.0,,,121.5082283,25.04114878,
109,1,13,7,35,2,05中正區,中正區中華路1段85巷16號,0,0.0,2,1,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,12.0,1,28.0,2.0,8.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,14.0,17.0,17.0,1.0,22.0,9.0,121.5082079,25.03819998,2096.0
109,1,13,7,35,2,05中正區,中正區中華路1段85巷16號,0,0.0,2,2,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,12.0,1,21.0,2.0,8.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,12.0,17.0,17.0,1.0,22.0,9.0,121.5082079,25.03819998,2098.0
109,1,13,7,35,2,05中正區,中正區中華路1段85巷16號,0,0.0,2,3,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,12.0,3,,,,,,,,,,,,,67.0,17.0,1.0,,,121.5082079,25.03819998,2100.0
109,1,13,7,35,2,05中正區,中正區中華路1段85巷16號,0,0.0,2,4,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,12.0,3,,,,,,,,,,,,,67.0,17.0,1.0,,,121.5082079,25.03819998,2101.0
109,1,13,7,35,2,05中正區,中正區中華路1段85巷16號,0,0.0,2,5,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,12.0,3,,,,,,,,,,,,,67.0,17.0,1.0,,,121.5082079,25.03819998,2102.0
109,1,19,10,36,2,05中正區,中正區中華路1段7號,0,0.0,2,1,B02,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,13.0,1,34.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,8.0,2.0,1.0,23.0,23.0,1.0,22.0,9.0,121.5100344,25.04726616,3116.0
109,1,19,10,36,2,05中正區,中正區中華路1段7號,0,0.0,2,2,C04,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,13.0,2,54.0,2.0,8.0,1.0,1.0,,7.0,15.0,1.0,11.0,2.0,13.0,44.0,23.0,1.0,22.0,9.0,121.5100344,25.04726616,3117.0
109,1,19,10,36,2,05中正區,中正區中華路1段7號,0,0.0,2,3,H02,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,13.0,1,24.0,2.0,8.0,4.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,23.0,1.0,22.0,9.0,121.5100344,25.04726616,3118.0
109,2,3,7,20,2,05中正區,中正區中華路1段53號,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,2,63.0,2.0,3.0,1.0,1.0,,7.0,8.0,1.0,10.0,2.0,11.0,23.0,23.0,1.0,22.0,9.0,121.5087314,25.04303926,4987.0
109,2,3,7,20,2,05中正區,中正區中華路1段53號,0,0.0,1,2,B12,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,32.0,3.0,10.0,1.0,1.0,,7.0,15.0,1.0,10.0,2.0,4.0,44.0,23.0,1.0,22.0,9.0,121.5087314,25.04303926,4988.0
109,2,20,7,15,2,05中正區,中正區中華路1段65號,0,0.0,1,1,A02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,9.0,1,47.0,3.0,10.0,1.0,1.0,,7.0,1.0,1.0,2.0,2.0,2.0,19.0,19.0,1.0,22.0,9.0,121.5081489,25.04095684,7558.0
109,2,20,7,15,2,05中正區,中正區中華路1段65號,0,0.0,1,2,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,9.0,1,94.0,2.0,5.0,1.0,1.0,,7.0,19.0,8.0,20.0,10.0,16.0,67.0,19.0,1.0,22.0,9.0,121.5081489,25.04095684,7559.0
109,2,21,8,0,2,05中正區,中正區中華路1段81巷,0,0.0,2,1,C03,8.0,1.0,5.0,30,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,9.0,1,51.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,14.0,43.0,43.0,1.0,22.0,9.0,121.5075817,25.03866377,7730.0
109,2,21,8,0,2,05中正區,中正區中華路1段81巷,0,0.0,2,2,H01,8.0,1.0,5.0,30,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,9.0,2,58.0,2.0,9.0,4.0,5.0,,8.0,16.0,8.0,20.0,10.0,16.0,67.0,43.0,1.0,22.0,9.0,121.5075817,25.03866377,7732.0
109,2,21,8,0,2,05中正區,中正區中華路1段81巷,0,0.0,2,3,H01,8.0,1.0,5.0,30,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,9.0,2,63.0,2.0,9.0,4.0,5.0,,8.0,16.0,8.0,20.0,10.0,15.0,67.0,43.0,1.0,22.0,9.0,121.5075817,25.03866377,7733.0
109,3,6,17,37,2,05中正區,中正區中華路1段69號,0,0.0,1,1,B03,8.0,1.0,5.0,50,14.0,7.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,13.0,2,39.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,8.0,2.0,1.0,23.0,23.0,1.0,22.0,9.0,121.5077198,25.04011383,9850.0
109,3,6,17,37,2,05中正區,中正區中華路1段69號,0,0.0,1,2,C01,8.0,1.0,5.0,50,14.0,7.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,2.0,13.0,1,23.0,2.0,8.0,1.0,1.0,,7.0,14.0,4.0,10.0,2.0,13.0,44.0,23.0,1.0,22.0,9.0,121.5077198,25.04011383,9851.0
109,3,16,8,29,2,05中正區,中正區中華路1段69號,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,13.0,2,22.0,2.0,9.0,1.0,1.0,,7.0,8.0,1.0,10.0,1.0,14.0,23.0,23.0,1.0,22.0,9.0,121.5076655,25.03943123,11257.0
109,3,16,8,29,2,05中正區,中正區中華路1段69號,0,0.0,1,2,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,13.0,1,61.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,8.0,1.0,6.0,44.0,23.0,1.0,22.0,9.0,121.5076655,25.03943123,11258.0
109,4,21,12,30,2,05中正區,中正區中華路1段29號,0,0.0,2,1,A02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,5.0,1.0,12.0,1,28.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,2.0,1.0,2.0,17.0,17.0,1.0,22.0,9.0,121.5094675,25.04554694,16496.0
